Date,Close,High,Low,Open,Volume
2018-01-01,398.2380676269531,403.90684332631827,397.25314137217055,403.90684332631827,9453202
2018-01-02,398.8509216308594,402.5279877100485,396.771635965415,399.6607551389067,9499419
2018-01-03,400.44866943359375,405.3514140662191,399.6826091926314,404.9136528337711,13507800
2018-01-04,402.85626220703125,403.5128894586331,400.84263647128824,401.9151091422103,9008932
2018-01-05,404.1476135253906,405.74539389177426,402.83438820221994,403.51290207605507,7441284
2018-01-08,406.4676818847656,407.540154591639,404.2570766657672,405.39520917789224,8827020
2018-01-09,411.8957214355469,413.18706021074945,404.47595860241233,406.29257584030137,14294571
2018-01-10,412.5085144042969,414.7191193827318,409.5099626274919,412.79304019609106,11727682
2018-01-11,410.4949035644531,412.63984882182444,409.291082113743,412.26774739809593,7849171
2018-01-12,415.4195251464844,417.08296527918225,410.7137890060648,412.7930745613889,15071161
2018-01-15,415.4851379394531,419.57804878343103,413.75606741991703,415.8572393386921,11120925
2018-01-16,404.01629638671875,414.85048572717085,402.7249576573497,414.85048572717085,10825151
2018-01-17,404.6947937011719,406.6646462279038,397.0342496036376,405.35142095044785,13204016
2018-01-18,402.5936279296875,406.9272918685301,400.5800021692621,406.6646526531085,9381821
2018-01-19,407.67144775390625,409.0284461954995,403.64419640869244,404.0381552146435,9973533
2018-01-22,425.268798828125,426.4944777474248,411.4798598490824,414.9818037929528,45700733
2018-01-23,430.4122619628906,433.7828860269822,426.8008852987414,426.8008852987414,22526810
2018-01-24,423.014404296875,429.75565270686496,421.39473738659007,429.75565270686496,14289485
2018-01-25,422.81744384765625,425.487667721842,418.54941037136416,423.6929079237189,13669901
2018-01-29,422.20452880859375,427.8076441918129,419.92826409732015,422.9487023868885,9897064
2018-01-30,416.0323791503906,422.77365686403016,415.4195250960247,422.77365686403016,9182956
2018-01-31,420.8037414550781,422.2045129429714,412.1582722873361,415.85722421997616,12551686
2018-02-01,413.1651611328125,425.75030790785297,409.9915161866135,421.6574256797086,16524809
2018-02-02,395.87420654296875,413.20889019507825,394.40777514780257,409.2910719799717,28965593
2018-02-05,394.91119384765625,399.4418663817358,386.00311342942,391.3435902043601,19191099
2018-02-06,390.5118713378906,393.09457793940527,381.2754626536912,383.90194245754867,24062503
2018-02-07,391.5186767578125,396.333875029315,389.59259744921155,395.08630956520403,15532284
2018-02-08,395.9617919921875,398.6320450716052,390.62131505444927,393.0508155143802,13825894
2018-02-09,393.0289001464844,394.84551718165847,387.8416005797126,389.15485503208026,11580639
2018-02-12,400.7550964355469,401.9370021303347,394.8674253418759,395.2832999889009,11877059
2018-02-14,408.7001953125,412.5742409115448,403.1627094502782,404.038202787682,22247829
2018-02-15,409.5756530761719,413.9968633639027,406.2925460407876,410.4511463375346,13363743
2018-02-16,403.29400634765625,412.61796097534,401.8932054997831,411.3047065278221,9628162
2018-02-19,405.7890930175781,407.9778112303401,399.90142290817164,403.16261362960876,8941900
2018-02-20,403.2064208984375,406.90537310766626,402.199637318892,406.6646205125575,8458450
2018-02-21,406.8178405761719,408.19672561625276,403.66608246949045,407.10236638008956,11917390
2018-02-22,404.6291198730469,407.5401253603644,402.72492721513635,403.6004204434592,11196908
2018-02-23,408.9627990722656,410.6043525901399,403.9287347346935,405.08875380927157,10610664
2018-02-26,410.9107360839844,413.62476208138463,409.9914696852051,411.0420556807965,8435611
2018-02-27,416.0761413574219,418.3961794642536,410.75755130375853,411.0420771116861,14021366
2018-02-28,417.8490295410156,418.9652754335288,412.88062491765885,414.0844172157733,56650480
2018-03-01,415.1568603515625,420.19092442075845,414.0843877381965,415.74782776839845,8956590
2018-03-05,404.5196838378906,415.92292387854377,403.4253246159695,412.7930524128961,12325694
